logger_ID,Temperature,Moisture,Reaction,Nutrients,sp_richness,trait_height,trait_sla,trait_N,trait_suc,Shannon,traits_available
242,2.1136363636363638,2.590909090909091,2.272727272727273,2.227272727272727,22,13.022222222222222,151.37667047119982,1.5393333333333334,0.0153182280948222,2.182055397406585,TRUE
243,2.4516129032258065,2.5483870967741935,2.6129032258064515,2.4193548387096775,33,NA,NA,NA,NA,2.4250194427906626,FALSE
244,2.5714285714285716,2.642857142857143,1.8571428571428572,2,7,NA,NA,NA,NA,1.1830649501722643,FALSE
245,2.8846153846153846,2.5384615384615383,2.8461538461538463,2.6153846153846154,14,NA,NA,NA,NA,2.234412930620745,FALSE
246,2.4,2.6333333333333333,2.6,2.5,30,NA,NA,NA,NA,2.892219439253298,FALSE
247,2.5,2.8,1.2,2,5,15.649999999999999,102.82037854824814,1.3135000000000001,0.018250326009145494,1.1911295306704694,TRUE
248,2.111111111111111,2.5555555555555554,2,2.4444444444444446,9,NA,NA,NA,NA,1.0780069265188377,FALSE
249,2.391304347826087,2.5434782608695654,2.782608695652174,2.4347826086956523,23,NA,NA,NA,NA,2.8265390270984265,FALSE
250,2.5,2.6875,2.125,2.25,16,NA,NA,NA,NA,1.54702849653468,FALSE
251,2.259259259259259,2.462962962962963,2.6666666666666665,2.3703703703703702,27,NA,NA,NA,NA,2.3898242694003686,FALSE
252,2.4166666666666665,2.75,2.2777777777777777,2.388888888888889,20,15.488888888888889,203.2915403505617,1.9682222222222223,0.014032651462996058,1.7920905253182686,TRUE
253,2.54,2.58,2.68,2.36,26,NA,NA,NA,NA,2.2829721450665863,FALSE
254,2.3,2.7,1.6,2,5,NA,NA,NA,NA,1.1397780541768483,FALSE
255,2.282608695652174,2.760869565217391,2.130434782608696,2.260869565217391,23,13.244444444444444,141.50352634639435,1.5884444444444443,0.01643360652729612,2.070118699321159,TRUE
256,2.3157894736842106,2.526315789473684,2.6315789473684212,2.473684210526316,21,NA,NA,NA,NA,2.5828239670612545,FALSE
257,2.4375,2.59375,2.5625,2.375,18,NA,NA,NA,NA,1.6905420626350496,FALSE
258,2.26,2.44,2.64,2.28,26,NA,NA,NA,NA,2.3780361230266656,FALSE
259,2.7291666666666665,2.6041666666666665,2.75,2.5416666666666665,27,NA,NA,NA,NA,2.693834520995202,FALSE
260,2.3684210526315788,2.6052631578947367,2.3157894736842106,2.3157894736842106,21,14.325,176.9875065123847,1.6535,0.013715775267161053,2.454713329711219,TRUE
261,2.4545454545454546,2.409090909090909,2,2.1818181818181817,11,15.466666666666667,142.39212917759522,1.5246666666666666,0.016951485667685662,1.7187481658731536,TRUE
262,2.775,2.475,3,2.35,20,NA,NA,NA,NA,2.23524230170725,FALSE
263,2.25,2.607142857142857,2.2142857142857144,2.142857142857143,30,NA,NA,NA,NA,2.0164591618860817,FALSE
264,2.611111111111111,2.638888888888889,2.7777777777777777,2.611111111111111,19,NA,NA,NA,NA,2.377034969484515,FALSE
266,2.25,2.522727272727273,2.3636363636363638,2.272727272727273,24,NA,NA,NA,NA,1.7234522682956122,FALSE
267,2.4,2.38,2.64,2.4,25,NA,NA,NA,NA,2.654472594583088,FALSE
268,2.2115384615384617,2.6153846153846154,2.8076923076923075,2.3461538461538463,27,NA,NA,NA,NA,2.633279169516182,FALSE
269,2.3333333333333335,2.5,2.5,2.3333333333333335,19,16,199.2219759813778,1.6925000000000001,0.012323617800453228,2.2236096836952077,TRUE
270,1.9642857142857142,2.6964285714285716,2.2857142857142856,2.25,29,13.125,161.5751062834877,1.685166666666667,0.014784108558844936,2.564330390945378,TRUE
271,2.5,2.5,1.9166666666666667,2,12,NA,NA,NA,NA,1.9432643333791213,FALSE
272,2.3333333333333335,2.4791666666666665,2.4583333333333335,2.2916666666666665,26,14.622222222222222,182.70228384229293,1.8197777777777777,0.015564076808179696,1.9957127211248187,TRUE
273,2.4166666666666665,2.625,2.4583333333333335,2.25,24,NA,NA,NA,NA,1.116420508030999,FALSE
274,2.4,2.6333333333333333,2.2666666666666666,2.4,15,12.433333333333334,180.8680696354312,1.7823333333333333,0.017719419845912184,1.2976076478315277,TRUE
275,1.8863636363636365,2.7954545454545454,1.8181818181818181,2,22,12.03076923076923,159.53044125614628,1.8331282051282054,0.016743070442472353,2.210358969687589,TRUE
276,1.9285714285714286,2.8095238095238093,2.5,2.5714285714285716,23,13.107692307692307,177.0890670598188,1.8011282051282054,0.01587710637000533,2.570107672478891,TRUE
277,2.4166666666666665,2.6666666666666665,1.3333333333333333,2,6,15.799999999999999,101.40601202385976,1.3372,0.018951226177721395,1.4875369284658222,TRUE
278,2.08,2.78,2.92,2.64,27,NA,NA,NA,NA,2.6282466106421487,FALSE
279,2.55,2.625,2.75,2.5,20,NA,NA,NA,NA,1.856152841005502,FALSE
280,2.3333333333333335,2.462962962962963,2.5555555555555554,2.4814814814814814,29,NA,NA,NA,NA,2.713187136671058,FALSE
281,2.0434782608695654,2.782608695652174,2.869565217391304,2.608695652173913,24,NA,NA,NA,NA,2.619464318734145,FALSE
282,2.425,2.825,2.95,2.8,21,NA,NA,NA,NA,2.3271620877859007,FALSE
283,1.375,3.0833333333333335,2.5,2.2083333333333335,25,NA,NA,NA,NA,2.6214250118434665,FALSE
284,1.3,3.1,2.2,1.92,26,7.1375,194.76945148274964,2.0301875,0.018269728490083324,1.9782328584257394,TRUE
285,1.9565217391304348,2.869565217391304,2.5,2.4347826086956523,24,NA,NA,NA,NA,2.5334020992954818,FALSE
286,1.75,3.3214285714285716,2.769230769230769,3.142857142857143,16,12.360000000000001,277.0831244631666,2.3682,0.014625537220284887,1.8316749002385215,TRUE
287,1.25,2.772727272727273,2.3181818181818183,2,22,6.213333333333334,220.72616960634053,1.8281333333333334,0.020525755504497607,2.4367924475825364,TRUE
288,2.1724137931034484,2.8448275862068964,2.8275862068965516,2.4482758620689653,29,NA,NA,NA,NA,2.8023076876986663,FALSE
289,1.894736842105263,3.1578947368421053,2.888888888888889,2.8421052631578947,21,NA,NA,NA,NA,2.423325777708099,FALSE
290,1.8518518518518519,2.611111111111111,2.6296296296296298,2.4074074074074074,27,NA,NA,NA,NA,2.3111308924401093,FALSE
291,1.868421052631579,3.026315789473684,2.8333333333333335,2.8947368421052633,20,NA,NA,NA,NA,2.4413419827601546,FALSE
292,1.9464285714285714,2.9464285714285716,2.6785714285714284,2.4285714285714284,29,NA,NA,NA,NA,2.7624942153318846,FALSE
293,1.88,3.12,2.7083333333333335,2.56,26,14.413333333333334,208.7081026116529,2.1552444444444445,0.01504844765784637,2.4281099170747984,TRUE
294,2,3.1481481481481484,2.740740740740741,2.6785714285714284,29,NA,NA,NA,NA,2.543654013647696,FALSE
295,1.95,2.55,2.65,2.25,20,11.822222222222223,234.18005585787,2.0926666666666667,0.012673718655807392,2.2929134898178907,TRUE
296,2.1607142857142856,2.625,2.25,2.2142857142857144,29,14.215384615384615,174.63822725611334,1.7152820512820515,0.015336452995154263,2.431766666853473,TRUE
297,1.7386363636363635,2.9886363636363638,2.6136363636363638,2.2045454545454546,44,11.568055555555555,191.68439246664408,1.9400000000000002,0.016073643752724114,3.0804483515226986,TRUE
298,2.4318181818181817,2.4545454545454546,2.4545454545454546,2.272727272727273,23,NA,NA,NA,NA,2.5725374433394945,FALSE
300,1.78125,2.875,2.4375,2.1875,16,11.68,168.9526245992595,1.8502,0.014382134104054737,2.2538701871541833,TRUE
301,1.7096774193548387,2.8225806451612905,2.5806451612903225,2.2580645161290325,32,10.752941176470589,206.73998434542548,2.074745098039216,0.015586709940134674,2.8006081238207905,TRUE
302,1.8214285714285714,2.8214285714285716,2.357142857142857,2.2142857142857144,29,12.525,186.27560457222302,1.973916666666667,0.015382811974455372,2.2044768191836432,TRUE
303,1.5588235294117647,3.176470588235294,2.1875,2.3529411764705883,17,11.215384615384615,162.29583286849626,1.8195384615384615,0.01618690312899033,2.152855253467527,TRUE
304,1.5625,3.1041666666666665,2.125,2.2083333333333335,25,9.976470588235294,185.20227743868116,2.0188627450980396,0.01570324151416814,2.7458481714048806,TRUE
305,1.8333333333333333,3.1333333333333333,2.642857142857143,3.1333333333333333,17,NA,NA,NA,NA,2.2903530331127584,FALSE
306,2.140625,2.6875,2.5161290322580645,2.4375,33,NA,NA,NA,NA,2.547526179818031,FALSE
307,2.0714285714285716,3.0357142857142856,2.6153846153846154,2.857142857142857,16,NA,NA,NA,NA,2.1633695123437313,FALSE
308,1.7647058823529411,3.2058823529411766,2.5,2.588235294117647,17,NA,NA,NA,NA,2.4170872411058184,FALSE
309,1.7083333333333333,3.4583333333333335,2.727272727272727,3.25,14,NA,NA,NA,NA,1.9231481063835905,FALSE
310,1.9523809523809523,3.0238095238095237,2.55,2.619047619047619,23,10.35,200.24064455311733,2.0388333333333333,0.015943914885371568,2.2073313823611103,TRUE
311,2.0416666666666665,3.2708333333333335,2.7916666666666665,2.4166666666666665,25,NA,NA,NA,NA,2.367148749668798,FALSE
312,1.9428571428571428,2.757142857142857,2.5714285714285716,2.2,36,NA,NA,NA,NA,3.0021655655869024,FALSE
313,2.0625,3.142857142857143,3.2857142857142856,2.75,11,NA,NA,NA,NA,1.9823978529960335,FALSE
314,1.9464285714285714,3.0357142857142856,2.5,2.5,30,NA,NA,NA,NA,2.4908673948442273,FALSE
315,1.5454545454545454,3.0681818181818183,2.4545454545454546,2.3636363636363638,22,NA,NA,NA,NA,2.389025987208464,FALSE
316,1.8703703703703705,2.814814814814815,2.3846153846153846,2.1481481481481484,29,11.066666666666666,178.13250667043673,1.8450666666666666,0.014810744389883109,2.7646920146237712,TRUE
317,1.8611111111111112,3,3,2.8333333333333335,21,11.46,242.5055377464385,2.2654,0.01603685560455021,1.8959112569197976,TRUE
318,2.125,2.9166666666666665,2.782608695652174,2.5833333333333335,24,NA,NA,NA,NA,2.5248459208827736,FALSE
319,2.1666666666666665,2.75,1.8333333333333333,2.25,12,14.4,142.24609930940767,1.7874074074074078,0.01695265726597222,1.7245503143391165,TRUE
320,1.9857142857142858,3.1911764705882355,2.5294117647058822,2.4285714285714284,38,NA,NA,NA,NA,2.8685271599546573,FALSE
321,1.7083333333333333,2.7083333333333335,2.3636363636363638,2.25,25,10.685714285714285,158.07520009812345,1.7534285714285713,0.017402260705862007,2.5298239302631287,TRUE
322,1.8541666666666667,2.9166666666666665,2.375,2.4583333333333335,25,13.64,208.61993875608857,2.0664000000000002,0.014166906099663092,2.4245839103682223,TRUE
323,1.8571428571428572,2.880952380952381,2.65,2.3333333333333335,22,NA,NA,NA,NA,2.1594303850328096,FALSE
324,1.7619047619047619,2.8333333333333335,2.4285714285714284,2.238095238095238,21,9.642857142857142,192.28737943866437,2.037190476190476,0.015729501988139872,2.3475723301954003,TRUE
325,2.066666666666667,3.566666666666667,2.642857142857143,2.7333333333333334,18,NA,NA,NA,NA,2.4443496124872666,FALSE
326,1.84375,3.15625,2.466666666666667,2.75,18,NA,NA,NA,NA,2.2500002491094007,FALSE
327,1.75,2.7,2.05,2.1,20,11.414285714285715,159.80208110185902,1.812761904761905,0.015669794540899198,2.231320070738509,TRUE
328,1.7222222222222223,3.25,2.7058823529411766,2.7777777777777777,20,NA,NA,NA,NA,2.2057741830011586,FALSE
329,1.53125,3.34375,2.4,2.375,17,10.90909090909091,213.84473633848145,1.8945454545454545,0.016218760469922353,2.0465460780063527,TRUE
330,1.59375,3.34375,2.3333333333333335,2.1875,17,11.923076923076923,174.0567969274456,2.0111282051282053,0.016809526060020938,1.828000503613632,TRUE
331,1.8793103448275863,2.8448275862068964,2.2758620689655173,2.2413793103448274,30,10.901666666666667,184.25655788312238,1.9158000000000002,0.015305452812788422,2.441484979005247,TRUE
332,1.9285714285714286,3.2857142857142856,3.076923076923077,3,16,NA,NA,NA,NA,1.9586616739299525,FALSE
333,2,2.861111111111111,2.611111111111111,2.7222222222222223,19,NA,NA,NA,NA,2.262349836143515,FALSE
334,1.8571428571428572,3.4642857142857144,2.6923076923076925,3.2142857142857144,16,NA,NA,NA,NA,1.8697447118332196,FALSE
335,1.8333333333333333,3.1458333333333335,2.5217391304347827,2.5833333333333335,26,NA,NA,NA,NA,2.337161100839084,FALSE
336,2.0606060606060606,2.590909090909091,2.484848484848485,2.303030303030303,34,NA,NA,NA,NA,3.2050042488153387,FALSE
337,1.625,3.1875,2.466666666666667,2.625,16,11.116666666666667,209.68193845927016,2.117166666666667,0.017478630332689885,2.064273292134173,TRUE
338,1.66,2.86,2.56,2.44,26,NA,NA,NA,NA,2.7348121615616447,FALSE
339,1.891304347826087,2.8260869565217392,2.6956521739130435,2.5217391304347827,24,NA,NA,NA,NA,2.71115611257055,FALSE
340,1.5476190476190477,3,2.4285714285714284,2.1904761904761907,21,NA,NA,NA,NA,2.554591097837496,FALSE
341,1.9642857142857142,2.9464285714285716,2.4074074074074074,2.5357142857142856,30,NA,NA,NA,NA,2.5078353551592754,FALSE
342,1.4230769230769231,2.8846153846153846,2.1538461538461537,2,13,9.32,166.95418915482557,1.8706,0.019194935442422845,1.4860884713539397,TRUE
343,2.04,2.9,2.6666666666666665,2.6,26,NA,NA,NA,NA,2.82392759962843,FALSE
344,1.9210526315789473,2.973684210526316,2.5555555555555554,2.4210526315789473,20,11.5,172.0188917115606,2.033,0.016006372590321134,2.186259347155589,TRUE
345,1.891304347826087,3,2.5217391304347827,2.260869565217391,23,13.246153846153845,190.29408910919366,1.9043076923076923,0.01612510145050262,1.9361483489883715,TRUE
346,1.8888888888888888,2.814814814814815,2.1481481481481484,2.2222222222222223,28,12.435294117647059,166.40373260432668,1.7590588235294118,0.016134436404488757,2.7562761362107824,TRUE
347,1.8888888888888888,2.7222222222222223,1.5555555555555556,1.8888888888888888,9,13.971428571428572,147.38572401810066,1.7989523809523815,0.015097921253440538,1.3795045048297792,TRUE
348,1.5681818181818181,3.159090909090909,2.3636363636363638,2.272727272727273,22,10.7875,197.84741851914984,2.046041666666667,0.015101596976827532,2.2423474797183145,TRUE
349,1.875,2.75,2.75,2.5,13,NA,NA,NA,NA,2.0512516160068546,FALSE
350,1.7173913043478262,3.0869565217391304,2,2.260869565217391,24,12.058823529411764,188.20857769803547,2.05521568627451,0.015809463810532727,2.4891611429153846,TRUE
351,1.75,2.823529411764706,2.264705882352941,2.1470588235294117,36,11.3078431372549,171.82817374858715,1.9143529411764708,0.016754622762257254,2.6016938799313785,TRUE
352,2.0166666666666666,3.033333333333333,2.6551724137931036,2.566666666666667,33,NA,NA,NA,NA,2.637274384041138,FALSE
353,1.8461538461538463,2.730769230769231,2.3076923076923075,2.1538461538461537,13,10.879999999999999,159.8225912587273,1.7036,0.0185395022896747,1.388156180049628,TRUE
354,1.9318181818181819,2.7954545454545454,2.6666666666666665,2.4545454545454546,23,NA,NA,NA,NA,2.6869274134386707,FALSE
355,1.8823529411764706,2.7058823529411766,2.1176470588235294,2.1176470588235294,19,13.145454545454545,157.0546113507377,1.6787272727272726,0.0170449687532134,1.9404383355453532,TRUE
356,1.7105263157894737,2.6578947368421053,2.6315789473684212,2.210526315789474,22,NA,NA,NA,NA,2.426338965734577,FALSE
357,1.8928571428571428,3.0714285714285716,3,2.9285714285714284,15,NA,NA,NA,NA,2.2869360724341816,FALSE
358,1.6590909090909092,2.909090909090909,2.409090909090909,2.4545454545454546,24,9.642857142857142,191.84254473460808,2.0468571428571427,0.015100663948131933,2.481202107741844,TRUE
359,1.891304347826087,3.159090909090909,2.5454545454545454,2.608695652173913,25,12.975,207.01710344196914,2.183625,0.014667057517743923,2.4025904896687926,TRUE
360,1.8409090909090908,2.8181818181818183,2.4545454545454546,2.409090909090909,23,13.52,183.37632903350072,1.9962666666666666,0.01522001210163857,2.273508972825718,TRUE
361,1.9318181818181819,2.5681818181818183,2.272727272727273,2.1818181818181817,24,12.646153846153846,162.11182386028244,1.6463076923076922,0.015629049918899143,2.1170358774055638,TRUE
362,2.0416666666666665,3.125,2.5454545454545454,2.75,14,12.142857142857142,166.8314139093246,1.7851428571428571,0.013764900405376009,1.6812920334826262,TRUE
363,1.8076923076923077,2.75,2.269230769230769,2.3076923076923075,27,12,182.4966200997425,1.88340350877193,0.014644947647344938,2.4788132204952715,TRUE
364,1.5208333333333333,2.9791666666666665,2.217391304347826,2.2083333333333335,25,8.821052631578947,192.64600206168402,1.8328421052631578,0.015704034994760772,2.748623809535922,TRUE
365,1.71875,3,2,2.375,16,11.6,197.39048800247326,2.156969696969697,0.016238934643626954,2.0100978109580154,TRUE
366,1.6470588235294117,2.735294117647059,2.6470588235294117,2.411764705882353,19,NA,NA,NA,NA,2.2847042650603537,FALSE
367,1.75,3.15625,2.625,2.375,16,NA,NA,NA,NA,1.3713861453208045,FALSE
368,1.9054054054054055,3.0135135135135136,2.5833333333333335,2.4324324324324325,39,NA,NA,NA,NA,2.7429796002924367,FALSE
369,1.6578947368421053,2.6315789473684212,1.8421052631578947,1.9473684210526316,19,9.816666666666666,161.50812437689518,1.624857142857143,0.017085908065128323,1.580356708491053,TRUE
370,1.8043478260869565,2.9347826086956523,2.3043478260869565,1.9565217391304348,23,NA,NA,NA,NA,2.186090707443945,FALSE
371,1.75,2.6666666666666665,2.625,2.2916666666666665,25,NA,NA,NA,NA,2.3180865550811562,FALSE
372,1.8333333333333333,2.5416666666666665,1.9166666666666667,2,12,NA,NA,NA,NA,1.5231611075705143,FALSE
373,1.82,2.74,2.44,2.24,26,NA,NA,NA,NA,2.1829370969316955,FALSE
374,1.8823529411764706,3.2058823529411766,2.625,2.235294117647059,17,14.777777777777779,164.60008117479396,2.128888888888889,0.0167871055738304,1.7852964956677373,TRUE
375,1.6818181818181819,2.522727272727273,2.0454545454545454,2.0454545454545454,22,NA,NA,NA,NA,2.4797098367139934,FALSE
376,1.71875,2.59375,1.9375,1.875,17,10.93611111111111,152.69421863238568,1.5093333333333336,0.019175741800601425,2.297700775519311,TRUE
377,1.5625,2.6041666666666665,1.9583333333333333,2.125,24,10.644444444444444,169.11808792582153,1.7415925925925928,0.01849325405475405,2.5601948620009116,TRUE
378,1.8095238095238095,2.738095238095238,2.4,2.1904761904761907,22,11.386666666666667,175.00885436129042,1.8162666666666667,0.015815611307706492,2.089690316475966,TRUE
379,1.6818181818181819,2.7954545454545454,2.3181818181818183,2.0454545454545454,22,10.03076923076923,165.49680079041482,1.81,0.016954664098440052,1.946491480493548,TRUE
380,1.394736842105263,2.6578947368421053,2.4210526315789473,2.0526315789473686,20,NA,NA,NA,NA,2.4678273988913464,FALSE
381,1.7142857142857142,2.7142857142857144,2.238095238095238,2.238095238095238,21,12.6,182.21071467233972,1.981875,0.01632132371237423,2.654525225777224,TRUE
382,1.826086956521739,2.9347826086956523,2.9565217391304346,2,23,NA,NA,NA,NA,2.4406030589633065,FALSE
383,1.9583333333333333,2.875,2.375,2.2083333333333335,24,10.464583333333334,186.31488474075184,1.8647500000000001,0.01648409615131171,2.466821257157006,TRUE
384,1.35,2.55,2.25,2.05,20,8.092307692307692,177.11947652496403,1.6710769230769231,0.018439715574357453,2.3438837208613292,TRUE
385,1.9473684210526316,2.9473684210526314,2.111111111111111,2.4210526315789473,21,12.8875,182.78721881490628,1.9941666666666669,0.016379252371328944,2.0038015494867154,TRUE
386,2.0208333333333335,2.7083333333333335,2.2083333333333335,2.2083333333333335,24,13.169230769230769,174.65079246902886,1.8512307692307692,0.015896461320460784,2.531019976518781,TRUE
387,1.75,3.0416666666666665,2.4166666666666665,2.0833333333333335,12,NA,NA,NA,NA,1.8027675338276052,FALSE
388,1.8125,2.5625,1.75,2,8,10.428571428571429,135.89694457816162,1.67,0.020172104986863316,0.8535501824383571,TRUE
389,1.4375,2.875,1.8125,1.75,16,7.0361111111111105,182.55676737703376,1.7920000000000003,0.019208257024021992,2.1003303946947405,TRUE
390,1.6842105263157894,2.6842105263157894,2.4210526315789473,2.210526315789474,21,NA,NA,NA,NA,1.9623635220380937,FALSE
391,1.5588235294117647,2.9411764705882355,2.1176470588235294,1.9411764705882353,17,NA,NA,NA,NA,2.382464652678247,FALSE
392,1.9772727272727273,2.5454545454545454,2.272727272727273,2.090909090909091,22,11.48611111111111,146.40065236334672,1.6411666666666669,0.01743543776973246,2.1614119632691913,TRUE
393,1.8571428571428572,2.7142857142857144,2.5714285714285716,2.3333333333333335,23,NA,NA,NA,NA,2.4678635459917926,FALSE
394,2.05,2.8,1.4,1.9,10,11.82857142857143,132.9196209299972,1.59952380952381,0.019047949049261582,1.5950898123914896,TRUE
395,1.3125,3.1875,2.25,2.125,8,9.966666666666667,149.7725965635841,1.8760000000000001,0.020654230762927033,1.1876240252594343,TRUE
396,1.8148148148148149,2.9074074074074074,2.1481481481481484,2.074074074074074,27,11.91764705882353,153.53549282074724,1.7906274509803923,0.016424938458579546,2.6329637578314835,TRUE
397,1.75,2.5625,2.2083333333333335,2.125,24,NA,NA,NA,NA,2.5708991291485765,FALSE
398,1.75,2.525,2.05,2.1,20,11.786666666666667,166.46280860591548,1.7921333333333334,0.01766561615381938,1.9826691120121667,TRUE
399,1.4411764705882353,2.5588235294117645,2.588235294117647,2.1176470588235294,17,8.89090909090909,191.31760013073136,1.6767272727272728,0.016637851901254393,2.2546457830583946,TRUE
400,1.4210526315789473,2.6052631578947367,2,1.9473684210526316,19,9.133333333333333,186.61575825280636,1.7966666666666666,0.017081132908165368,2.2244676312149876,TRUE
401,1.6136363636363635,2.590909090909091,2.409090909090909,2.1363636363636362,22,11.476923076923077,202.53525369284577,1.9353846153846155,0.017208581417543948,2.5334851764346844,TRUE
402,2.0384615384615383,2.8076923076923075,1.6923076923076923,2,13,13.299999999999999,124.04172154773688,1.516466666666667,0.017383279849685646,1.9294441603829469,TRUE
403,1.8461538461538463,2.8653846153846154,2.2,2.230769230769231,26,12.189473684210526,171.71953306325716,1.748140350877193,0.015621619373232842,2.4442507591523377,TRUE
404,1.86,2.52,2.32,2.08,25,11.5,156.26272272046054,1.687166666666667,0.015755734176785906,2.653317983980604,TRUE
405,1.9166666666666667,2.7083333333333335,1.75,2,12,13.222222222222221,127.3091987916772,1.5573333333333332,0.017148418885605286,1.6717591326920829,TRUE
406,1.5925925925925926,2.814814814814815,2.6296296296296298,2.2962962962962963,28,10.16470588235294,210.95636045068437,2.098470588235294,0.015432695369655082,2.814191993700647,TRUE
407,1.4375,2.9375,1.9375,2.0625,16,9.323076923076924,157.5338028713735,1.8562051282051284,0.017069205326774698,1.5349687741513207,TRUE
408,2.375,2.2916666666666665,2.75,2.5833333333333335,13,NA,NA,NA,NA,1.8122981187169669,FALSE
409,1.934782608695652,2.9347826086956523,2.909090909090909,2.5652173913043477,24,NA,NA,NA,NA,2.6010681657860175,FALSE
410,1.6875,2.7708333333333335,2.6666666666666665,2.375,27,NA,NA,NA,NA,2.6600608990058845,FALSE
411,2.05,2.85,2.433333333333333,2.466666666666667,31,NA,NA,NA,NA,2.4801201064046596,FALSE
412,1.3863636363636365,2.7045454545454546,1.9090909090909092,1.9545454545454546,22,7.0375,187.31216930635657,1.6223750000000001,0.017454180624737636,2.4650348162485676,TRUE
413,1.7380952380952381,2.7857142857142856,2.55,2.2857142857142856,23,NA,NA,NA,NA,2.4285200688204007,FALSE
414,2.2916666666666665,2.7083333333333335,1.9166666666666667,2.25,12,NA,NA,NA,NA,1.7923872617918684,FALSE
415,1.6071428571428572,2.6964285714285716,2.5357142857142856,2.0714285714285716,30,NA,NA,NA,NA,2.6717780568778307,FALSE
416,1.5833333333333333,2.5416666666666665,1.8333333333333333,1.9166666666666667,12,9.93030303030303,153.80178657049436,1.647636363636364,0.018029531709867964,1.1038001230974974,TRUE
417,1.7380952380952381,2.8095238095238093,2.45,2.5238095238095237,22,NA,NA,NA,NA,2.453247190187123,FALSE
418,1.5833333333333333,2.7916666666666665,2.25,1.9166666666666667,12,NA,NA,NA,NA,1.5803035344044165,FALSE
419,1.880952380952381,2.857142857142857,2.9523809523809526,2.4761904761904763,22,13.963636363636363,198.814776417116,2.136181818181818,0.014934938598522591,2.312777931776382,TRUE
420,1.4655172413793103,3.0357142857142856,2.6551724137931036,1.896551724137931,29,NA,NA,NA,NA,2.7056729639211707,FALSE
421,1.5,2.6904761904761907,2.0952380952380953,2.1904761904761907,21,9.985714285714286,184.27830320959194,1.8152857142857144,0.018904214160814163,2.3311729503826766,TRUE
422,1.9285714285714286,2.9047619047619047,2.3,2.380952380952381,21,13.529411764705882,174.69584213985573,1.879058823529412,0.016089489509531457,2.1585300289610525,TRUE
423,1.46875,2.8125,2,1.875,16,10.07948717948718,172.22370855735093,1.6390769230769233,0.017157231487603578,1.5910511870838842,TRUE
424,1.7666666666666666,2.716666666666667,2.6,2.2,31,NA,NA,NA,NA,2.6912933539349004,FALSE
425,1.7,2.8666666666666667,2,2,15,10.648717948717948,168.069970969634,1.7301538461538464,0.016400001384970206,1.7568033701598837,TRUE
426,2.1,2.95,1.4,1.9,10,NA,NA,NA,NA,1.5950898123914896,FALSE
428,1.3,3,2.1333333333333333,2,15,4.836363636363637,211.49751988238202,1.6456363636363638,0.01817770609441587,2.0488606075829994,TRUE
429,1.3181818181818181,3.090909090909091,2.272727272727273,2,11,4.175,210.1299025573655,1.61825,0.0192358558974333,1.154577188918024,TRUE
430,1.25,3.35,2.5,2.2,10,6.025,223.05433818303803,2.077375,0.021077963072811474,1.0201603017839505,TRUE
431,1.1818181818181819,2.909090909090909,2,2.090909090909091,11,6.509090909090909,230.4314339961162,1.7727272727272727,0.01566825315879695,1.3922128062766037,TRUE
432,1.1666666666666667,2.5,2.2222222222222223,1.7777777777777777,9,7.685714285714286,219.88078741899145,1.3634285714285714,0.017813964557495173,1.3836295592782213,TRUE
433,1.3571428571428572,3.4285714285714284,2.3846153846153846,2.2142857142857144,14,8,219.8275075514641,1.9849999999999999,0.017423063058608405,1.9822315914306843,TRUE
434,1.25,3.1875,2.4375,2,16,4.892307692307693,218.79232583866585,1.9954615384615384,0.019100357897247705,2.239518846784525,TRUE
435,1.75,3.125,2.6666666666666665,2.75,4,10.2,215.444163612232,1.9140000000000001,0.0243016340735797,0.962776201694688,TRUE
436,1.1,3.3,2.4,1.8,5,5,253.3508643746785,2.65375,0.019993600341663,0.9752360169138834,TRUE
437,1.3,3,2.2,2,10,4.675,214.23056229732688,1.54075,0.020608345546533288,1.7911087331546236,TRUE
438,1.2,3.2,2.4,2.2,5,4.6000000000000005,232.96092010657202,1.5885,0.01509850973810974,0.9581746007363163,TRUE
439,1.35,3.1,2.5,2.3,10,5.171428571428572,221.69296970417773,1.8972857142857142,0.018553759705046753,1.941811044638311,TRUE
441,1.4,3.55,2.5555555555555554,2.3,10,7.125,208.96452636332114,2.103125,0.017481869153200245,1.6974104191902772,TRUE
442,1.2083333333333333,3.2083333333333335,2,2,12,NA,NA,NA,NA,2.2628408457392615,FALSE
443,1.2333333333333334,3.2,2.2,2,15,5.8,191.42312556149858,1.713,0.01934957388288392,2.174010900123465,TRUE
444,1.1666666666666667,2.5555555555555554,2,1.4444444444444444,9,6.257142857142857,213.47604290403143,1.352,0.018611396980845095,1.6272222175921367,TRUE
445,1.4285714285714286,2.9285714285714284,2.4285714285714284,2.142857142857143,7,5.4,214.7181723469702,1.8476000000000001,0.02029599663459404,1.273085027252413,TRUE
446,1.2333333333333334,3.2,2.4,2.066666666666667,15,5.683333333333334,231.18064679298718,2.0229166666666667,0.01809075654742588,2.189852629038883,TRUE
447,1.25,2.625,2.5,1.5,4,2.2666666666666666,207.61752124116234,2.437333333333333,0.016681209530097465,0.962776201694688,TRUE
448,1.4666666666666666,3.1333333333333333,2.4,2.3333333333333335,15,6.7272727272727275,196.33555097427757,2.195818181818182,0.015235231039236232,2.2145126561673485,TRUE
449,1.2222222222222223,2.888888888888889,2.111111111111111,1.7777777777777777,9,3.3000000000000003,193.09490010239517,1.884,0.01762496693635066,1.6899489413553472,TRUE
