species,deviance,null_mod,index,resolution,dev_explained,kind,index2
EIV Temperature,0.7934339728860171,0.7899463993630815,MSVF,201,0.0034875735229356,species,Sky View Factor (MSVF)
EIV Temperature,0.7904876198837244,0.7899463993630815,MSVF,301,5.412205206428711e-4,species,Sky View Factor (MSVF)
EIV Temperature,0.7916497182938316,0.7899463993630815,MVS,1,0.00170331893075004,species,Visible Sky (MVS)
EIV Temperature,0.7914651159352748,0.7899463993630815,MVS,3,0.00151871657219326,species,Visible Sky (MVS)
EIV Temperature,0.7909439816708059,0.7899463993630815,MVS,7,9.975823077243984e-4,species,Visible Sky (MVS)
EIV Temperature,0.790197164730543,0.7899463993630815,MVS,15,2.507653674614918e-4,species,Visible Sky (MVS)
EIV Temperature,0.7900165197795339,0.7899463993630815,MVS,19,7.012041645237943e-5,species,Visible Sky (MVS)
EIV Temperature,0.790258705805135,0.7899463993630815,MVS,25,3.1230644205348934e-4,species,Visible Sky (MVS)
EIV Temperature,0.7903006670978953,0.7899463993630815,MVS,31,3.542677348137291e-4,species,Visible Sky (MVS)
EIV Temperature,0.7910779695992962,0.7899463993630815,MVS,51,0.00113157023621468,species,Visible Sky (MVS)
EIV Temperature,0.7919525093197137,0.7899463993630815,MVS,71,0.00200610995663219,species,Visible Sky (MVS)
EIV Temperature,0.7933046011095731,0.7899463993630815,MVS,101,0.00335820174649159,species,Visible Sky (MVS)
EIV Temperature,0.7951936784365145,0.7899463993630815,MVS,151,0.00524727907343292,species,Visible Sky (MVS)
EIV Temperature,0.799555568195985,0.7899463993630815,MVS,201,0.00960916883290341,species,Visible Sky (MVS)
EIV Temperature,0.7980969381173452,0.7899463993630815,MVS,301,0.00815053875426363,species,Visible Sky (MVS)
EIV Temperature,0.7906642064074205,0.7899463993630815,PLC,1,7.178070443389917e-4,species,Planform Curvature (PLC)
EIV Temperature,0.7917056306420417,0.7899463993630815,PLC,3,0.00175923127896016,species,Planform Curvature (PLC)
EIV Temperature,0.7915985195765507,0.7899463993630815,PLC,7,0.00165212021346916,species,Planform Curvature (PLC)
EIV Temperature,0.791190724489521,0.7899463993630815,PLC,15,0.00124432512643946,species,Planform Curvature (PLC)
EIV Temperature,0.7909395596236646,0.7899463993630815,PLC,19,9.93160260583048e-4,species,Planform Curvature (PLC)
EIV Temperature,0.7906617544414679,0.7899463993630815,PLC,25,7.153550783863816e-4,species,Planform Curvature (PLC)
EIV Temperature,0.7905574707358489,0.7899463993630815,PLC,31,6.110713727673911e-4,species,Planform Curvature (PLC)
EIV Temperature,0.7909318113199417,0.7899463993630815,PLC,51,9.854119568601938e-4,species,Planform Curvature (PLC)
EIV Temperature,0.7924799955580681,0.7899463993630815,PLC,71,0.0025335961949866,species,Planform Curvature (PLC)
EIV Temperature,0.7957966013492408,0.7899463993630815,PLC,101,0.00585020198615926,species,Planform Curvature (PLC)
EIV Temperature,0.7982847583801238,0.7899463993630815,PLC,151,0.00833835901704227,species,Planform Curvature (PLC)
EIV Temperature,0.7992620852108797,0.7899463993630815,PLC,201,0.00931568584779818,species,Planform Curvature (PLC)
EIV Temperature,0.8007117981372346,0.7899463993630815,PLC,301,0.01076539877415305,species,Planform Curvature (PLC)
EIV Temperature,0.7902573899384351,0.7899463993630815,PRC,1,3.1099057535355357e-4,species,Profile Curvature (PRC)
EIV Temperature,0.7927138826102361,0.7899463993630815,PRC,3,0.00276748324715458,species,Profile Curvature (PRC)
EIV Temperature,0.7930537146816422,0.7899463993630815,PRC,7,0.00310731531856067,species,Profile Curvature (PRC)
EIV Temperature,0.7905825445067969,0.7899463993630815,PRC,15,6.361451437153498e-4,species,Profile Curvature (PRC)
EIV Temperature,0.7903681040804245,0.7899463993630815,PRC,19,4.2170471734293e-4,species,Profile Curvature (PRC)
EIV Temperature,0.7909525878458541,0.7899463993630815,PRC,25,0.00100618848277256,species,Profile Curvature (PRC)
EIV Temperature,0.7918919072950613,0.7899463993630815,PRC,31,0.00194550793197978,species,Profile Curvature (PRC)
EIV Temperature,0.796871323040125,0.7899463993630815,PRC,51,0.00692492367704344,species,Profile Curvature (PRC)
EIV Temperature,0.8010830588845137,0.7899463993630815,PRC,71,0.01113665952143216,species,Profile Curvature (PRC)
EIV Temperature,0.8054944808069305,0.7899463993630815,PRC,101,0.015548081443849,species,Profile Curvature (PRC)
EIV Temperature,0.8092480630669459,0.7899463993630815,PRC,151,0.01930166370386432,species,Profile Curvature (PRC)
EIV Temperature,0.8081244883186465,0.7899463993630815,PRC,201,0.01817808895556494,species,Profile Curvature (PRC)
EIV Temperature,0.8021485859930413,0.7899463993630815,PRC,301,0.01220218662995975,species,Profile Curvature (PRC)
EIV Temperature,0.8023290142107932,0.7899463993630815,SLP,1,0.01238261484771163,species,Slope
EIV Temperature,0.8054977212760095,0.7899463993630815,SLP,3,0.01555132191292796,species,Slope
EIV Temperature,0.8105527706006249,0.7899463993630815,SLP,7,0.02060637123754338,species,Slope
EIV Temperature,0.8134531882829231,0.7899463993630815,SLP,15,0.02350678891984159,species,Slope
EIV Temperature,0.8141261474782764,0.7899463993630815,SLP,19,0.02417974811519485,species,Slope
EIV Temperature,0.8146680669676791,0.7899463993630815,SLP,25,0.02472166760459759,species,Slope
EIV Temperature,0.8151753606859666,0.7899463993630815,SLP,31,0.025228961322885098,species,Slope
EIV Temperature,0.8169824290448875,0.7899463993630815,SLP,51,0.02703602968180596,species,Slope
EIV Temperature,0.8178048919531051,0.7899463993630815,SLP,71,0.02785849259002359,species,Slope
EIV Temperature,0.8179150201826799,0.7899463993630815,SLP,101,0.02796862081959839,species,Slope
EIV Temperature,0.8153837376154456,0.7899463993630815,SLP,151,0.02543733825236405,species,Slope
EIV Temperature,0.8128786107426399,0.7899463993630815,SLP,201,0.02293221137955836,species,Slope
EIV Temperature,0.8104253304664922,0.7899463993630815,SLP,301,0.0204789311034107,species,Slope
EIV Temperature,0.7903479685914612,0.7899463993630815,TLC,1,4.0156922837963904e-4,species,Total Curvature (TLC)
EIV Temperature,0.7933036260241086,0.7899463993630815,TLC,3,0.00335722666102711,species,Total Curvature (TLC)
EIV Temperature,0.7931892133855879,0.7899463993630815,TLC,7,0.00324281402250636,species,Total Curvature (TLC)
EIV Temperature,0.7913860765944252,0.7899463993630815,TLC,15,0.00143967723134363,species,Total Curvature (TLC)
EIV Temperature,0.7907348096833721,0.7899463993630815,TLC,19,7.884103202905335e-4,species,Total Curvature (TLC)
EIV Temperature,0.7904272191767949,0.7899463993630815,TLC,25,4.8081981371339566e-4,species,Total Curvature (TLC)
EIV Temperature,0.7905589623384834,0.7899463993630815,TLC,31,6.125629754019091e-4,species,Total Curvature (TLC)
EIV Temperature,0.7931335927104965,0.7899463993630815,TLC,51,0.00318719334741501,species,Total Curvature (TLC)
EIV Temperature,0.7977325966500781,0.7899463993630815,TLC,71,0.00778619728699658,species,Total Curvature (TLC)
EIV Temperature,0.8045782729680467,0.7899463993630815,TLC,101,0.0146318736049652,species,Total Curvature (TLC)
EIV Temperature,0.8089181608015368,0.7899463993630815,TLC,151,0.01897176143845524,species,Total Curvature (TLC)
EIV Temperature,0.8127894636023241,0.7899463993630815,TLC,201,0.02284306423924254,species,Total Curvature (TLC)
EIV Temperature,0.8164087481752851,0.7899463993630815,TLC,301,0.02646234881220355,species,Total Curvature (TLC)
EIV Temperature,0.7906051548171698,0.7899463993630815,TP3,1,6.587554540882223e-4,species,Topographic position index 3×3 (TP3)
EIV Temperature,0.7930413464553717,0.7899463993630815,TP3,3,0.00309494709229019,species,Topographic position index 3×3 (TP3)
EIV Temperature,0.7946068855814354,0.7899463993630815,TP3,7,0.00466048621835391,species,Topographic position index 3×3 (TP3)
EIV Temperature,0.7936959318091055,0.7899463993630815,TP3,15,0.00374953244602394,species,Topographic position index 3×3 (TP3)
EIV Temperature,0.7924242001943094,0.7899463993630815,TP3,19,0.00247780083122783,species,Topographic position index 3×3 (TP3)
EIV Temperature,0.7909645460625663,0.7899463993630815,TP3,25,0.00101814669948474,species,Topographic position index 3×3 (TP3)
EIV Temperature,0.7904164404513084,0.7899463993630815,TP3,31,4.700410882269024e-4,species,Topographic position index 3×3 (TP3)
EIV Temperature,0.7919702350418133,0.7899463993630815,TP3,51,0.00202383567873176,species,Topographic position index 3×3 (TP3)
EIV Temperature,0.7955339792649699,0.7899463993630815,TP3,71,0.0055875799018884,species,Topographic position index 3×3 (TP3)
EIV Temperature,0.8003336027079699,0.7899463993630815,TP3,101,0.0103872033448884,species,Topographic position index 3×3 (TP3)
EIV Temperature,0.8059559442264899,0.7899463993630815,TP3,151,0.01600954486340833,species,Topographic position index 3×3 (TP3)
EIV Temperature,0.8114351386118014,0.7899463993630815,TP3,201,0.02148873924871985,species,Topographic position index 3×3 (TP3)
EIV Temperature,0.8192855800545457,0.7899463993630815,TP3,301,0.02933918069146413,species,Topographic position index 3×3 (TP3)
EIV Temperature,0.7916733967300758,0.7899463993630815,TP5,1,0.00172699736699422,species,Topographic position index 5×5 (TP5)
EIV Temperature,0.7939484947824758,0.7899463993630815,TP5,3,0.00400209541939422,species,Topographic position index 5×5 (TP5)
EIV Temperature,0.7945234376220036,0.7899463993630815,TP5,7,0.00457703825892208,species,Topographic position index 5×5 (TP5)
EIV Temperature,0.7916604931194622,0.7899463993630815,TP5,15,0.00171409375638065,species,Topographic position index 5×5 (TP5)
EIV Temperature,0.790677713282868,0.7899463993630815,TP5,19,7.313139197864249e-4,species,Topographic position index 5×5 (TP5)
EIV Temperature,0.7903486527461768,0.7899463993630815,TP5,25,4.022533830952968e-4,species,Topographic position index 5×5 (TP5)
EIV Temperature,0.7911707718007575,0.7899463993630815,TP5,31,0.00122437243767592,species,Topographic position index 5×5 (TP5)
EIV Temperature,0.7961056509088402,0.7899463993630815,TP5,51,0.00615925154575869,species,Topographic position index 5×5 (TP5)
EIV Temperature,0.8008019285536885,0.7899463993630815,TP5,71,0.01085552919060695,species,Topographic position index 5×5 (TP5)
EIV Temperature,0.8066147789914413,0.7899463993630815,TP5,101,0.01666837962835976,species,Topographic position index 5×5 (TP5)
EIV Temperature,0.8151057439328327,0.7899463993630815,TP5,151,0.02515934456975122,species,Topographic position index 5×5 (TP5)
EIV Temperature,0.8203771600402195,0.7899463993630815,TP5,201,0.03043076067713801,species,Topographic position index 5×5 (TP5)
EIV Temperature,0.8229829189738772,0.7899463993630815,TP5,301,0.03303651961079568,species,Topographic position index 5×5 (TP5)
EIV Temperature,0.8029067731155958,0.7899463993630815,TR3,1,0.01296037375251424,species,Terrain Ruggedness Index 3×3 (TR3)
EIV Temperature,0.8052428236899817,0.7899463993630815,TR3,3,0.01529642432690014,species,Terrain Ruggedness Index 3×3 (TR3)
EIV Temperature,0.8090095571643834,0.7899463993630815,TR3,7,0.01906315780130185,species,Terrain Ruggedness Index 3×3 (TR3)
EIV Temperature,0.8112690248494309,0.7899463993630815,TR3,15,0.02132262548634933,species,Terrain Ruggedness Index 3×3 (TR3)
EIV Temperature,0.8116162983375762,0.7899463993630815,TR3,19,0.02166989897449467,species,Terrain Ruggedness Index 3×3 (TR3)
EIV Temperature,0.8116152478446663,0.7899463993630815,TR3,25,0.02166884848158479,species,Terrain Ruggedness Index 3×3 (TR3)
EIV Temperature,0.8117187454055944,0.7899463993630815,TR3,31,0.02177234604251288,species,Terrain Ruggedness Index 3×3 (TR3)
EIV Temperature,0.8127383762693127,0.7899463993630815,TR3,51,0.02279197690623113,species,Terrain Ruggedness Index 3×3 (TR3)
EIV Temperature,0.8130648862757514,0.7899463993630815,TR3,71,0.02311848691266982,species,Terrain Ruggedness Index 3×3 (TR3)
EIV Temperature,0.8120670388277189,0.7899463993630815,TR3,101,0.02212063946463738,species,Terrain Ruggedness Index 3×3 (TR3)
EIV Temperature,0.8082489762915701,0.7899463993630815,TR3,151,0.01830257692848858,species,Terrain Ruggedness Index 3×3 (TR3)
EIV Temperature,0.8047723196487332,0.7899463993630815,TR3,201,0.01482592028565166,species,Terrain Ruggedness Index 3×3 (TR3)
EIV Temperature,0.800159488742677,0.7899463993630815,TR3,301,0.01021308937959542,species,Terrain Ruggedness Index 3×3 (TR3)
EIV Temperature,0.8025260886810605,0.7899463993630815,TR5,1,0.01257968931797892,species,Terrain Ruggedness Index 5×5 (TR5)
EIV Temperature,0.8075384551931281,0.7899463993630815,TR5,3,0.01759205583004652,species,Terrain Ruggedness Index 5×5 (TR5)
EIV Temperature,0.8100625161944041,0.7899463993630815,TR5,7,0.02011611683132252,species,Terrain Ruggedness Index 5×5 (TR5)
EIV Temperature,0.8108877159886773,0.7899463993630815,TR5,15,0.02094131662559573,species,Terrain Ruggedness Index 5×5 (TR5)
EIV Temperature,0.8110868501635032,0.7899463993630815,TR5,19,0.0211404508004217,species,Terrain Ruggedness Index 5×5 (TR5)
EIV Temperature,0.8116134195433763,0.7899463993630815,TR5,25,0.02166702018029476,species,Terrain Ruggedness Index 5×5 (TR5)
EIV Temperature,0.812042522150132,0.7899463993630815,TR5,31,0.02209612278705042,species,Terrain Ruggedness Index 5×5 (TR5)
EIV Temperature,0.8117965016091,0.7899463993630815,TR5,51,0.02185010224601846,species,Terrain Ruggedness Index 5×5 (TR5)
EIV Temperature,0.8096772390657614,0.7899463993630815,TR5,71,0.01973083970267986,species,Terrain Ruggedness Index 5×5 (TR5)
EIV Temperature,0.805514269728763,0.7899463993630815,TR5,101,0.01556787036568152,species,Terrain Ruggedness Index 5×5 (TR5)
EIV Temperature,0.8002783019726107,0.7899463993630815,TR5,151,0.0103319026095292,species,Terrain Ruggedness Index 5×5 (TR5)
EIV Temperature,0.7972554089572603,0.7899463993630815,TR5,201,0.00730900959417879,species,Terrain Ruggedness Index 5×5 (TR5)
EIV Temperature,0.7935068749613884,0.7899463993630815,TR5,301,0.00356047559830685,species,Terrain Ruggedness Index 5×5 (TR5)
EIV Temperature,0.7958882690285857,0.7899463993630815,TWI,1,0.00594186966550414,species,Topographic Wetness Index (TWI)
EIV Temperature,0.7954411590461317,0.7899463993630815,TWI,3,0.00549475968305013,species,Topographic Wetness Index (TWI)
EIV Temperature,0.7987284958325751,0.7899463993630815,TWI,7,0.00878209646949357,species,Topographic Wetness Index (TWI)
EIV Temperature,0.804577805149463,0.7899463993630815,TWI,15,0.01463140578638144,species,Topographic Wetness Index (TWI)
EIV Temperature,0.8063878997536136,0.7899463993630815,TWI,19,0.01644150039053205,species,Topographic Wetness Index (TWI)
EIV Temperature,0.8095368552073403,0.7899463993630815,TWI,25,0.01959045584425878,species,Topographic Wetness Index (TWI)
EIV Temperature,0.809255862583822,0.7899463993630815,TWI,31,0.01930946322074045,species,Topographic Wetness Index (TWI)
EIV Temperature,0.8137725182692527,0.7899463993630815,TWI,51,0.02382611890617114,species,Topographic Wetness Index (TWI)
EIV Temperature,0.8186086591354498,0.7899463993630815,TWI,71,0.02866225977236824,species,Topographic Wetness Index (TWI)
EIV Temperature,0.8173128964868982,0.7899463993630815,TWI,101,0.02736649712381667,species,Topographic Wetness Index (TWI)
EIV Temperature,0.8098039957793849,0.7899463993630815,TWI,151,0.01985759641630335,species,Topographic Wetness Index (TWI)
EIV Temperature,0.8062770610482569,0.7899463993630815,TWI,201,0.01633066168517538,species,Topographic Wetness Index (TWI)
EIV Temperature,0.8039016666904297,0.7899463993630815,TWI,301,0.01395526732734819,species,Topographic Wetness Index (TWI)
EIV Temperature,0.790246503998509,0.7899463993630815,VR3,1,3.0010463542751165e-4,species,Vector Ruggedenss Measure 3×3 (VR3)
EIV Temperature,0.7900537822969615,0.7899463993630815,VR3,3,1.0738293388001809e-4,species,Vector Ruggedenss Measure 3×3 (VR3)
EIV Temperature,0.7903440598570749,0.7899463993630815,VR3,7,3.976604939933681e-4,species,Vector Ruggedenss Measure 3×3 (VR3)
EIV Temperature,0.7911478963940254,0.7899463993630815,VR3,15,0.00120149703094385,species,Vector Ruggedenss Measure 3×3 (VR3)
EIV Temperature,0.7915060340199063,0.7899463993630815,VR3,19,0.00155963465682473,species,Vector Ruggedenss Measure 3×3 (VR3)
EIV Temperature,0.7930956119220056,0.7899463993630815,VR3,25,0.00314921255892408,species,Vector Ruggedenss Measure 3×3 (VR3)
EIV Temperature,0.7954210743140309,0.7899463993630815,VR3,31,0.00547467495094933,species,Vector Ruggedenss Measure 3×3 (VR3)
EIV Temperature,0.8021572107127821,0.7899463993630815,VR3,51,0.01221081134970059,species,Vector Ruggedenss Measure 3×3 (VR3)
EIV Temperature,0.8070664260623304,0.7899463993630815,VR3,71,0.01712002669924883,species,Vector Ruggedenss Measure 3×3 (VR3)
EIV Temperature,0.8110296443834499,0.7899463993630815,VR3,101,0.0210832450203684,species,Vector Ruggedenss Measure 3×3 (VR3)
EIV Temperature,0.8206594265879883,0.7899463993630815,VR3,151,0.03071302722490676,species,Vector Ruggedenss Measure 3×3 (VR3)
EIV Temperature,0.8209813003251916,0.7899463993630815,VR3,201,0.03103490096211003,species,Vector Ruggedenss Measure 3×3 (VR3)
EIV Temperature,0.8134787034801638,0.7899463993630815,VR3,301,0.02353230411708229,species,Vector Ruggedenss Measure 3×3 (VR3)
EIV Temperature,0.7900897839816293,0.7899463993630815,VR5,1,1.4338461854779272e-4,species,Vector Ruggedenss Measure 5×5 (VR5)
EIV Temperature,0.7900717596202619,0.7899463993630815,VR5,3,1.2536025718035138e-4,species,Vector Ruggedenss Measure 5×5 (VR5)
EIV Temperature,0.7913161255018674,0.7899463993630815,VR5,7,0.00136972613878583,species,Vector Ruggedenss Measure 5×5 (VR5)
EIV Temperature,0.791827540900611,0.7899463993630815,VR5,15,0.00188114153752949,species,Vector Ruggedenss Measure 5×5 (VR5)
EIV Temperature,0.7935222136841977,0.7899463993630815,VR5,19,0.00357581432111619,species,Vector Ruggedenss Measure 5×5 (VR5)
EIV Temperature,0.7966667039099189,0.7899463993630815,VR5,25,0.00672030454683736,species,Vector Ruggedenss Measure 5×5 (VR5)
EIV Temperature,0.7992017156024005,0.7899463993630815,VR5,31,0.00925531623931896,species,Vector Ruggedenss Measure 5×5 (VR5)
EIV Temperature,0.8055903824139733,0.7899463993630815,VR5,51,0.01564398305089176,species,Vector Ruggedenss Measure 5×5 (VR5)
EIV Temperature,0.8096063182275663,0.7899463993630815,VR5,71,0.01965991886448481,species,Vector Ruggedenss Measure 5×5 (VR5)
EIV Temperature,0.8170641706538366,0.7899463993630815,VR5,101,0.0271177712907551,species,Vector Ruggedenss Measure 5×5 (VR5)
EIV Temperature,0.8195256163373599,0.7899463993630815,VR5,151,0.02957921697427834,species,Vector Ruggedenss Measure 5×5 (VR5)
EIV Temperature,0.8127336689824429,0.7899463993630815,VR5,201,0.02278726961936139,species,Vector Ruggedenss Measure 5×5 (VR5)
EIV Temperature,0.7958953312257915,0.7899463993630815,VR5,301,0.00594893186270995,species,Vector Ruggedenss Measure 5×5 (VR5)
EIV Moisture,0.17960242993773767,0.08971312173969725,HLI,1,0.08988930819804042,species,Head Load Index (HLI)
EIV Moisture,0.1904804937789485,0.08971312173969725,HLI,3,0.10076737203925124,species,Head Load Index (HLI)
EIV Moisture,0.20508944131894305,0.08971312173969725,HLI,7,0.11537631957924575,species,Head Load Index (HLI)
EIV Moisture,0.19953157483981032,0.08971312173969725,HLI,15,0.10981845310011308,species,Head Load Index (HLI)
EIV Moisture,0.19610571524998952,0.08971312173969725,HLI,19,0.10639259351029227,species,Head Load Index (HLI)
EIV Moisture,0.19242528021301775,0.08971312173969725,HLI,25,0.10271215847332048,species,Head Load Index (HLI)
EIV Moisture,0.18898213307402137,0.08971312173969725,HLI,31,0.09926901133432409,species,Head Load Index (HLI)
EIV Moisture,0.17762580905635772,0.08971312173969725,HLI,51,0.08791268731666046,species,Head Load Index (HLI)
EIV Moisture,0.1778370184801915,0.08971312173969725,HLI,71,0.08812389674049426,species,Head Load Index (HLI)
EIV Moisture,0.17285929383825316,0.08971312173969725,HLI,101,0.0831461720985559,species,Head Load Index (HLI)
EIV Moisture,0.1803793693099505,0.08971312173969725,HLI,151,0.0906662475702532,species,Head Load Index (HLI)
EIV Moisture,0.1830414939352134,0.08971312173969725,HLI,201,0.09332837219551617,species,Head Load Index (HLI)
EIV Moisture,0.18543711962450715,0.08971312173969725,HLI,301,0.0957239978848099,species,Head Load Index (HLI)
EIV Moisture,0.1894501256777328,0.08971312173969725,HSD,1,0.099737003938035515,species,Hill Shade 180 (HSD)°
EIV Moisture,0.20180238250436455,0.08971312173969725,HSD,3,0.1120892607646673,species,Hill Shade 180 (HSD)°
EIV Moisture,0.21459353468715625,0.08971312173969725,HSD,7,0.124880412947459,species,Hill Shade 180 (HSD)°
EIV Moisture,0.22124132847166889,0.08971312173969725,HSD,15,0.13152820673197163,species,Hill Shade 180 (HSD)°
EIV Moisture,0.22378185919473423,0.08971312173969725,HSD,19,0.134068737455037,species,Hill Shade 180 (HSD)°
EIV Moisture,0.22625658575135976,0.08971312173969725,HSD,25,0.1365434640116625,species,Hill Shade 180 (HSD)°
EIV Moisture,0.22783876589998708,0.08971312173969725,HSD,31,0.13812564416028983,species,Hill Shade 180 (HSD)°
EIV Moisture,0.23182976762341712,0.08971312173969725,HSD,51,0.14211664588371986,species,Hill Shade 180 (HSD)°
EIV Moisture,0.2337223184844366,0.08971312173969725,HSD,71,0.14400919674473933,species,Hill Shade 180 (HSD)°
EIV Moisture,0.2360102250970355,0.08971312173969725,HSD,101,0.14629710335733823,species,Hill Shade 180 (HSD)°
EIV Moisture,0.24853686179037435,0.08971312173969725,HSD,151,0.15882374005067712,species,Hill Shade 180 (HSD)°
EIV Moisture,0.26260135498758796,0.08971312173969725,HSD,201,0.1728882332478907,species,Hill Shade 180 (HSD)°
EIV Moisture,0.2844827684118424,0.08971312173969725,HSD,301,0.1947696466721451,species,Hill Shade 180 (HSD)°
EIV Moisture,0.10299173611744838,0.08971312173969725,MBI,1,0.01327861437775113,species,Diffuse Solar radiation (MBI)
EIV Moisture,0.09771650551971822,0.08971312173969725,MBI,3,0.00800338378002096,species,Diffuse Solar radiation (MBI)
EIV Moisture,0.0987455155026874,0.08971312173969725,MBI,7,0.00903239376299014,species,Diffuse Solar radiation (MBI)
EIV Moisture,0.10012497679595378,0.08971312173969725,MBI,15,0.01041185505625652,species,Diffuse Solar radiation (MBI)
EIV Moisture,0.0969266127427203,0.08971312173969725,MBI,19,0.00721349100302304,species,Diffuse Solar radiation (MBI)
EIV Moisture,0.09740117902320244,0.08971312173969725,MBI,25,0.00768805728350519,species,Diffuse Solar radiation (MBI)
EIV Moisture,0.09820653323176232,0.08971312173969725,MBI,31,0.00849341149206506,species,Diffuse Solar radiation (MBI)
EIV Moisture,0.11028159122954773,0.08971312173969725,MBI,51,0.02056846948985047,species,Diffuse Solar radiation (MBI)
EIV Moisture,0.12009406556782631,0.08971312173969725,MBI,71,0.03038094382812906,species,Diffuse Solar radiation (MBI)
EIV Moisture,0.11971479276216355,0.08971312173969725,MBI,101,0.03000167102246631,species,Diffuse Solar radiation (MBI)
EIV Moisture,0.13332868606309056,0.08971312173969725,MBI,151,0.04361556432339331,species,Diffuse Solar radiation (MBI)
EIV Moisture,0.12179394287220112,0.08971312173969725,MBI,201,0.03208082113250388,species,Diffuse Solar radiation (MBI)
EIV Moisture,0.11321059342179396,0.08971312173969725,MBI,301,0.0234974716820967,species,Diffuse Solar radiation (MBI)
EIV Moisture,0.15599440106328433,0.08971312173969725,MDI,1,0.06628127932358707,species,Direct Solar radiation (MDI)
EIV Moisture,0.15613088822825272,0.08971312173969725,MDI,3,0.06641776648855546,species,Direct Solar radiation (MDI)
EIV Moisture,0.1480385478839753,0.08971312173969725,MDI,7,0.05832542614427805,species,Direct Solar radiation (MDI)
EIV Moisture,0.15225926878709217,0.08971312173969725,MDI,15,0.06254614704739492,species,Direct Solar radiation (MDI)
EIV Moisture,0.15448837014302064,0.08971312173969725,MDI,19,0.06477524840332338,species,Direct Solar radiation (MDI)
EIV Moisture,0.15267387505563668,0.08971312173969725,MDI,25,0.06296075331593942,species,Direct Solar radiation (MDI)
EIV Moisture,0.1539255087090946,0.08971312173969725,MDI,31,0.06421238696939735,species,Direct Solar radiation (MDI)
EIV Moisture,0.15295494191458503,0.08971312173969725,MDI,51,0.06324182017488778,species,Direct Solar radiation (MDI)
EIV Moisture,0.14500014115734994,0.08971312173969725,MDI,71,0.05528701941765268,species,Direct Solar radiation (MDI)
EIV Moisture,0.13936072670803834,0.08971312173969725,MDI,101,0.04964760496834108,species,Direct Solar radiation (MDI)
EIV Moisture,0.1424644707075995,0.08971312173969725,MDI,151,0.05275134896790223,species,Direct Solar radiation (MDI)
EIV Moisture,0.1370712300116547,0.08971312173969725,MDI,201,0.04735810827195741,species,Direct Solar radiation (MDI)
EIV Moisture,0.15119050840476989,0.08971312173969725,MDI,301,0.06147738666507263,species,Direct Solar radiation (MDI)
EIV Moisture,0.10169471861055512,0.08971312173969725,MSVF,1,0.01198159687085786,species,Sky View Factor (MSVF)
EIV Moisture,0.09620390734842844,0.08971312173969725,MSVF,3,0.00649078560873117,species,Sky View Factor (MSVF)
EIV Moisture,0.09649226326071014,0.08971312173969725,MSVF,7,0.00677914152101288,species,Sky View Factor (MSVF)
EIV Moisture,0.0974045103611716,0.08971312173969725,MSVF,15,0.00769138862147433,species,Sky View Factor (MSVF)
EIV Moisture,0.09467140314548794,0.08971312173969725,MSVF,19,0.00495828140579068,species,Sky View Factor (MSVF)
EIV Moisture,0.09496981291690432,0.08971312173969725,MSVF,25,0.00525669117720706,species,Sky View Factor (MSVF)
EIV Moisture,0.09567849761110636,0.08971312173969725,MSVF,31,0.0059653758714091,species,Sky View Factor (MSVF)
EIV Moisture,0.10577117815118152,0.08971312173969725,MSVF,51,0.01605805641148428,species,Sky View Factor (MSVF)
EIV Moisture,0.114488594447388,0.08971312173969725,MSVF,71,0.02477547270769076,species,Sky View Factor (MSVF)
EIV Moisture,0.1169024446489284,0.08971312173969725,MSVF,101,0.02718932290923115,species,Sky View Factor (MSVF)
EIV Moisture,0.1304211190980077,0.08971312173969725,MSVF,151,0.04070799735831043,species,Sky View Factor (MSVF)
EIV Moisture,0.11670928209756226,0.08971312173969725,MSVF,201,0.026996160357865,species,Sky View Factor (MSVF)
EIV Moisture,0.11434958208504375,0.08971312173969725,MSVF,301,0.0246364603453465,species,Sky View Factor (MSVF)
EIV Moisture,0.12535819144458504,0.08971312173969725,MVS,1,0.03564506970488779,species,Visible Sky (MVS)
EIV Moisture,0.1319484112601952,0.08971312173969725,MVS,3,0.04223528952049793,species,Visible Sky (MVS)
EIV Moisture,0.13060253778917486,0.08971312173969725,MVS,7,0.0408894160494776,species,Visible Sky (MVS)
EIV Moisture,0.13937216083423232,0.08971312173969725,MVS,15,0.04965903909453506,species,Visible Sky (MVS)
EIV Moisture,0.14033748607364627,0.08971312173969725,MVS,19,0.05062436433394901,species,Visible Sky (MVS)
EIV Moisture,0.13610567067675172,0.08971312173969725,MVS,25,0.04639254893705447,species,Visible Sky (MVS)
EIV Moisture,0.13941163075520546,0.08971312173969725,MVS,31,0.04969850901550821,species,Visible Sky (MVS)
EIV Moisture,0.13878172104234343,0.08971312173969725,MVS,51,0.04906859930264617,species,Visible Sky (MVS)
EIV Moisture,0.14380064985618524,0.08971312173969725,MVS,71,0.05408752811648798,species,Visible Sky (MVS)
EIV Moisture,0.1502240689376042,0.08971312173969725,MVS,101,0.06051094719790695,species,Visible Sky (MVS)
EIV Moisture,0.1511801856760846,0.08971312173969725,MVS,151,0.06146706393638734,species,Visible Sky (MVS)
EIV Moisture,0.16313863195776435,0.08971312173969725,MVS,201,0.07342551021806709,species,Visible Sky (MVS)
EIV Moisture,0.18605450900452325,0.08971312173969725,MVS,301,0.096341387264826,species,Visible Sky (MVS)
